ID;Year;Month;Day;Date;Time;Time zone;State;State FIPS number;State Number;Magnitude;Injuries;Fatalities;Loss;Cropp loss;Starting Latitude;Starting Longitude;Ending Lattitude;Ending Longitude;Length ;Width;Number of States affected;State number;Tornado Segment number;1st County FIPS code;2nd County FIPS code;3rd County FIPS code;4th County FIPS code;Wind only
591250;2015;6;26;26/06/2015;16:18:00;3;GA;13;0;55;0;0;0.008;0;34.873;-840.798;348.801;-838.312;0;0;0;0;0;291;0;0;0;EG
576954;2015;6;26;26/06/2015;16:20:00;3;KY;21;0;52;0;0;0;0;36.74;-86.58;36.74;-86.58;0;0;0;0;0;213;0;0;0;EG
576946;2015;6;26;26/06/2015;16:27:00;3;KY;21;0;52;0;0;0;0;38.2;-84.89;38.2;-84.89;0;0;0;0;0;73;0;0;0;EG
574408;2015;6;26;26/06/2015;16:28:00;3;OH;39;0;52;0;0;0.01;0;388.902;-823.832;388.902;-823.832;0;0;0;0;0;53;0;0;0;EG
590683;2015;6;26;26/06/2015;16:29:00;3;SC;45;0;50;0;0;0;0;34.3;-82.62;34.3;-82.62;0;0;0;0;0;7;0;0;0;EG
590667;2015;6;26;26/06/2015;16:38:00;3;NC;37;0;50;0;0;0.005;0;35.8;-80.9;35.8;-80.9;0;0;0;0;0;97;0;0;0;EG
585775;2015;6;26;26/06/2015;16:42:00;3;KY;21;0;50;0;0;0.005;0;38.54;-84.84;38.54;-84.84;0;0;0;0;0;187;0;0;0;EG
585776;2015;6;26;26/06/2015;16:50:00;3;KY;21;0;50;0;0;0.005;0;38.56;-84.65;38.56;-84.65;0;0;0;0;0;81;0;0;0;EG
577426;2015;6;26;26/06/2015;16:51:00;3;TN;47;0;52;0;0;0.001;0;363.872;-864.954;363.872;-864.954;0;0;0;0;0;165;0;0;0;EG
585777;2015;6;26;26/06/2015;16:53:00;3;KY;21;0;50;0;0;0.003;0;38.5;-84.56;38.5;-84.56;0;0;0;0;0;81;0;0;0;EG
582829;2015;6;26;26/06/2015;16:54:00;3;NC;37;0;50;0;0;0.002;0;35.31;-79.38;35.17;-79.37;0;0;0;0;0;125;0;0;0;EG
585778;2015;6;26;26/06/2015;16:57:00;3;KY;21;0;50;0;0;0.001;0;38.68;-85.23;38.68;-85.23;0;0;0;0;0;41;0;0;0;EG
587205;2015;6;26;26/06/2015;17:00:00;3;AR;5;0;52;0;0;0;0;34.97;-92.02;34.97;-92.02;0;0;0;0;0;85;0;0;0;EG
587208;2015;6;26;26/06/2015;17:00:00;3;AR;5;0;52;0;0;0;0;35.3;-93.06;35.3;-93.06;0;0;0;0;0;115;0;0;0;EG
591228;2015;6;26;26/06/2015;17:00:00;3;TN;47;0;57;0;0;0;0;35.363;-889.082;35.23;-88.85;0;0;0;0;0;69;0;0;0;MG
585779;2015;6;26;26/06/2015;17:05:00;3;KY;21;0;50;0;0;0.002;0;38.74;-84.94;38.74;-84.94;0;0;0;0;0;77;0;0;0;EG
587209;2015;6;26;26/06/2015;17:05:00;3;AR;5;0;52;0;0;0;0;35.24;-92.95;35.24;-92.95;0;0;0;0;0;115;0;0;0;EG
585780;2015;6;26;26/06/2015;17:10:00;3;KY;21;0;50;0;0;0.003;0;38.73;-84.82;38.73;-84.82;0;0;0;0;0;77;0;0;0;EG
576955;2015;6;26;26/06/2015;17:12:00;3;KY;21;0;52;0;0;0.005;0;38.38;-84.41;38.38;-84.41;0;0;0;0;0;97;0;0;0;EG
587210;2015;6;26;26/06/2015;17:20:00;3;AR;5;0;52;0;0;0;0;35.01;-92.8;35.01;-92.8;0;0;0;0;0;105;0;0;0;EG
576943;2015;6;26;26/06/2015;17:24:00;3;KY;21;0;52;0;0;0;0;38.17;-84.16;38.17;-84.16;0;0;0;0;0;17;0;0;0;EG
576942;2015;6;26;26/06/2015;17:29:00;3;KY;21;0;52;0;0;0;0;38.39;-84.29;38.39;-84.29;0;0;0;0;0;97;0;0;0;EG
587247;2015;6;26;26/06/2015;17:30:00;3;AR;5;0;52;0;0;0;0;34.57;-93.17;34.57;-93.17;0;0;0;0;0;51;0;0;0;EG
587248;2015;6;26;26/06/2015;17:30:00;3;AR;5;0;52;0;0;0;0;34.66;-92.94;34.66;-92.94;0;0;0;0;0;125;0;0;0;EG
590684;2015;6;26;26/06/2015;17:31:00;3;SC;45;0;50;0;0;0;0;34.9;-82.13;34.95;-82.13;0;0;0;0;0;83;0;0;0;EG
574465;2015;6;26;26/06/2015;17:32:00;3;WV;54;0;70;0;0;0.025;0;388.313;-816.596;388.297;-816.549;0;0;0;0;0;35;0;0;0;EG
580388;2015;6;26;26/06/2015;17:34:00;3;WV;54;0;56;0;0;0.001;0;388.222;-816.546;388.222;-816.546;0;0;0;0;0;35;0;0;0;EG
574482;2015;6;26;26/06/2015;17:34:00;3;WV;54;0;61;0;0;0.05;0;387.997;-816.934;387.942;-816.866;0;0;0;0;0;35;0;0;0;EG
574473;2015;6;26;26/06/2015;17:37:00;3;WV;54;0;83;0;0;0.125;0;388.192;-815.933;388.189;-815.845;0;0;0;0;0;35;0;0;0;EG
582830;2015;6;26;26/06/2015;17:42:00;3;NC;37;0;50;0;0;0;0;35.14;-79.4;35.14;-79.4;0;0;0;0;0;125;0;0;0;EG
574477;2015;6;26;26/06/2015;17:42:00;3;WV;54;0;70;0;0;0.075;0;388.047;-815.733;388.047;-815.733;0;0;0;0;0;35;0;0;0;EG
576938;2015;6;26;26/06/2015;17:45:00;3;KY;21;0;52;0;0;0;0;38.29;-84.01;38.29;-84.01;0;0;0;0;0;181;0;0;0;EG
577427;2015;6;26;26/06/2015;17:45:00;3;TN;47;0;52;0;0;0.001;0;36.02;-87.97;36.02;-87.97;0;0;0;0;0;85;0;0;0;EG
587211;2015;6;26;26/06/2015;17:45:00;3;AR;5;0;52;0;0;0;0;35.09;-92.45;35.09;-92.45;0;0;0;0;0;45;0;0;0;EG
576936;2015;6;26;26/06/2015;17:47:00;3;KY;21;0;52;0;0;0;0;38.29;-83.94;38.29;-83.94;0;0;0;0;0;181;0;0;0;EG
574487;2015;6;26;26/06/2015;17:49:00;3;WV;54;0;56;0;0;0.015;0;386.973;-814.299;386.973;-814.299;0;0;0;0;0;87;0;0;0;EG
574486;2015;6;26;26/06/2015;17:50:00;3;WV;54;0;61;0;0;0.02;0;38.708;-814.104;38.708;-814.104;0;0;0;0;0;87;0;0;0;EG
587214;2015;6;26;26/06/2015;18:00:00;3;AR;5;0;52;0;0;0;0;34.57;-92.58;34.57;-92.58;0;0;0;0;0;125;0;0;0;EG
574538;2015;6;26;26/06/2015;18:00:00;3;SC;45;0;55;0;0;0.012;0;34.65;-80.77;34.65;-80.77;0;0;0;0;0;57;0;0;0;EG
587217;2015;6;26;26/06/2015;18:05:00;3;AR;5;0;52;0;0;0;0;34.86;-92.13;34.86;-92.13;0;0;0;0;0;119;0;0;0;EG
587218;2015;6;26;26/06/2015;18:05:00;3;AR;5;0;52;0;0;0;0;34.79;-922.262;34.79;-922.262;0;0;0;0;0;119;0;0;0;EG
587246;2015;6;26;26/06/2015;18:05:00;3;AR;5;0;52;0;0;0;0;349.344;-92.116;349.344;-92.116;0;0;0;0;0;119;0;0;0;EG
587219;2015;6;26;26/06/2015;18:09:00;3;AR;5;0;51;0;0;0;0;347.313;-922.203;347.313;-922.203;0;0;0;0;0;119;0;0;0;MG
591231;2015;6;26;26/06/2015;18:10:00;3;TN;47;0;50;0;0;0;0;35.23;-88.25;35.27;-881.009;0;0;0;0;0;71;0;0;0;EG
587221;2015;6;26;26/06/2015;18:10:00;3;AR;5;0;52;0;0;0;0;34.73;-92.28;34.73;-92.28;0;0;0;0;0;119;0;0;0;EG
587223;2015;6;26;26/06/2015;18:12:00;3;AR;5;0;55;0;0;0;0;34.915;-921.413;34.915;-921.413;0;0;0;0;0;119;0;0;0;MG
574489;2015;6;26;26/06/2015;18:19:00;3;WV;54;0;56;0;0;0.015;0;385.716;-813.731;385.716;-813.731;0;0;0;0;0;87;0;0;0;EG
574488;2015;6;26;26/06/2015;18:20:00;3;WV;54;0;56;0;0;0.01;0;386.075;-812.048;386.075;-812.048;0;0;0;0;0;87;0;0;0;EG
582831;2015;6;26;26/06/2015;18:35:00;3;NC;37;0;50;0;0;0;0;34.93;-79.18;34.93;-79.18;0;0;0;0;0;93;0;0;0;EG
587226;2015;6;26;26/06/2015;18:35:00;3;AR;5;0;52;0;0;0.05;0;345.729;-934.732;345.729;-934.732;0;0;0;0;0;97;0;0;0;EG
582833;2015;6;26;26/06/2015;18:45:00;3;NC;37;0;50;0;0;0.001;0;34.89;-79.37;34.89;-79.37;0;0;0;0;0;165;0;0;0;EG
583044;2015;6;26;26/06/2015;18:45:00;3;NC;37;0;50;0;0;0;0;34.76;-77.4;34.76;-77.4;0;0;0;0;0;133;0;0;0;EG
588005;2015;6;26;26/06/2015;18:45:00;3;TX;48;0;55;0;0;0.0005;0;328.239;-972.057;328.239;-972.057;0;0;0;0;0;439;0;0;0;EG
574415;2015;6;26;26/06/2015;18:48:00;3;OH;39;0;52;0;0;0.005;0;384.405;-825.539;384.405;-825.539;0;0;0;0;0;87;0;0;0;EG
574490;2015;6;26;26/06/2015;18:50:00;3;WV;54;0;52;0;0;0.05;0;38.42;-82.45;38.42;-82.45;0;0;0;0;0;11;0;0;0;EG
574491;2015;6;26;26/06/2015;18:55:00;3;WV;54;0;52;0;0;0.01;0;384.224;-823.884;384.224;-823.884;0;0;0;0;0;11;0;0;0;EG
590669;2015;6;26;26/06/2015;19:05:00;3;NC;37;0;50;0;0;0;0;35.05;-80.85;35.05;-80.85;0;0;0;0;0;119;0;0;0;EG
582834;2015;6;26;26/06/2015;19:07:00;3;NC;37;0;50;0;0;0;0;35.09;-79.76;35.09;-79.76;0;0;0;0;0;153;0;0;0;EG
590193;2015;6;26;26/06/2015;19:07:00;3;TX;48;0;50;0;0;0;0;31.51;-99.66;31.51;-99.66;0;0;0;0;0;83;0;0;0;MG
588297;2015;6;26;26/06/2015;19:10:00;3;NC;37;0;50;0;0;0.001;0;347.957;-790.832;347.957;-790.832;0;0;0;0;0;155;0;0;0;EG
588298;2015;6;26;26/06/2015;19:10:00;3;NC;37;0;50;0;0;0.001;0;348.406;-791.507;348.406;-791.507;0;0;0;0;0;155;0;0;0;EG
582835;2015;6;26;26/06/2015;19:28:00;3;NC;37;0;50;0;0;0;0;34.88;-79.47;34.88;-79.47;0;0;0;0;0;165;0;0;0;EG
576915;2015;6;26;26/06/2015;19:39:00;3;NC;37;0;50;0;0;0.001;0;364.799;-813.082;364.799;-813.082;0;0;0;0;0;9;0;0;0;EG
576916;2015;6;26;26/06/2015;19:53:00;3;VA;51;0;50;0;0;0.0005;0;365.908;-812.368;365.908;-812.368;0;0;0;0;0;77;0;0;0;EG
590670;2015;6;26;26/06/2015;19:54:00;3;NC;37;0;50;0;0;0.002;0;35.23;-80.85;35.23;-80.85;0;0;0;0;0;119;0;0;0;EG
574496;2015;6;26;26/06/2015;20:10:00;3;WV;54;0;50;0;0;0.005;0;385.961;-804.699;385.961;-804.699;0;0;0;0;0;101;0;0;0;EG
574497;2015;6;26;26/06/2015;20:10:00;3;WV;54;0;50;0;0;0.005;0;38.65;-80.38;38.65;-80.38;0;0;0;0;0;101;0;0;0;EG
576917;2015;6;26;26/06/2015;20:17:00;3;VA;51;0;55;0;0;0.005;0;367.453;-811.597;367.302;-811.579;0;0;0;0;0;77;0;0;0;EG
574478;2015;6;26;26/06/2015;20:45:00;3;WV;54;0;56;0;0;0.025;0;38.55;-79.82;38.22;-80.1;0;0;0;0;0;75;0;0;0;EG
582837;2015;6;26;26/06/2015;21:23:00;3;NC;37;0;50;0;0;0.002;0;35.92;-79.08;35.92;-79.08;0;0;0;0;0;135;0;0;0;EG
582838;2015;6;26;26/06/2015;21:42:00;3;NC;37;0;50;0;0;0;0;35.93;-78.99;35.94;-78.84;0;0;0;0;0;63;0;0;0;EG
577208;2015;6;27;27/06/2015;12:30:00;3;GA;13;0;50;0;0;0;0;30.86;-84.69;30.86;-84.69;0;0;0;0;0;87;0;0;0;EG
590302;2015;6;27;27/06/2015;12:30:00;3;VA;51;0;50;0;0;0.005;0;36.75;-76.05;36.75;-76.05;0;0;0;0;0;810;0;0;0;EG
577209;2015;6;27;27/06/2015;12:40:00;3;GA;13;0;50;0;0;0;0;309.207;-845.813;309.207;-845.813;0;0;0;0;0;87;0;0;0;EG
577210;2015;6;27;27/06/2015;13:10:00;3;GA;13;0;50;0;0;0;0;307.889;-842.692;307.889;-842.692;0;0;0;0;0;131;0;0;0;EG
577238;2015;6;27;27/06/2015;13:10:00;3;FL;12;0;50;0;0;0;0;304.803;-842.486;304.803;-842.486;0;0;0;0;0;73;0;0;0;EG
583151;2015;6;27;27/06/2015;13:14:00;3;VA;51;0;50;0;0;0.001;0;383.063;-775.163;383.063;-775.163;0;0;0;0;0;630;0;0;0;EG
577239;2015;6;27;27/06/2015;13:15:00;3;FL;12;0;50;0;0;0;0;30.67;-84.26;30.67;-84.26;0;0;0;0;0;73;0;0;0;EG
577157;2015;6;27;27/06/2015;13:20:00;3;AL;1;0;50;0;0;0.003;0;314.595;-853.085;314.595;-853.085;0;0;0;0;0;67;0;0;0;EG
577240;2015;6;27;27/06/2015;13:20:00;3;FL;12;0;50;0;0;0;0;305.993;-842.298;305.993;-842.298;0;0;0;0;0;73;0;0;0;EG
577211;2015;6;27;27/06/2015;13:22:00;3;GA;13;0;50;0;0;0;0;30.96;-83.74;30.96;-83.74;0;0;0;0;0;27;0;0;0;EG
577158;2015;6;27;27/06/2015;13:25:00;3;AL;1;0;50;0;0;0;0;314.876;-85.276;314.876;-85.276;0;0;0;0;0;67;0;0;0;EG
577212;2015;6;27;27/06/2015;13:30:00;3;GA;13;0;50;0;0;0;0;30.83;-83.95;30.83;-83.95;0;0;0;0;0;275;0;0;0;EG
577159;2015;6;27;27/06/2015;13:35:00;3;AL;1;0;50;0;0;0;0;315.198;-851.174;315.198;-851.174;0;0;0;0;0;67;0;0;0;EG
577160;2015;6;27;27/06/2015;13:35:00;3;AL;1;0;50;0;0;0;0;315.332;-851.287;315.332;-851.287;0;0;0;0;0;67;0;0;0;EG
577213;2015;6;27;27/06/2015;13:36:00;3;GA;13;0;50;0;0;0;0;30.821;-839.791;30.821;-839.791;0;0;0;0;0;275;0;0;0;EG
577214;2015;6;27;27/06/2015;13:55:00;3;GA;13;0;50;0;0;0;0;308.545;-83.79;308.545;-83.79;0;0;0;0;0;275;0;0;0;EG
577215;2015;6;27;27/06/2015;13:55:00;3;GA;13;0;50;0;0;0;0;308.404;-837.109;308.404;-837.109;0;0;0;0;0;27;0;0;0;EG
577241;2015;6;27;27/06/2015;13:55:00;3;FL;12;0;50;0;0;0;0;30.35;-83.95;30.35;-83.95;0;0;0;0;0;65;0;0;0;EG
577216;2015;6;27;27/06/2015;14:20:00;3;GA;13;0;50;0;0;0.003;0;30.85;-83.28;30.85;-83.28;0;0;0;0;0;185;0;0;0;EG
577217;2015;6;27;27/06/2015;14:20:00;3;GA;13;0;50;0;0;0;0;308.437;-833.079;308.437;-833.079;0;0;0;0;0;185;0;0;0;EG
590689;2015;6;27;27/06/2015;14:24:00;3;SC;45;0;50;0;0;0;0;34.89;-82.46;34.89;-82.42;0;0;0;0;0;45;0;0;0;EG
587116;2015;6;27;27/06/2015;14:43:00;3;FL;12;0;52;0;0;0.0015;0;30.85;-86.53;30.85;-86.53;0;0;0;0;0;91;0;0;0;EG
588365;2015;6;27;27/06/2015;14:45:00;3;TX;48;0;52;0;0;0;0;317.645;-106.302;317.645;-106.302;0;0;0;0;0;141;0;0;0;EG
587111;2015;6;27;27/06/2015;14:48:00;3;AL;1;0;52;0;0;0.002;0;30.66;-88.3;30.66;-88.3;0;0;0;0;0;97;0;0;0;EG
577243;2015;6;27;27/06/2015;14:50:00;3;FL;12;0;50;0;0;0;0;30.46;-83.41;30.46;-83.41;0;0;0;0;0;79;0;0;0;EG
587112;2015;6;27;27/06/2015;14:54:00;3;AL;1;0;52;0;0;0.002;0;30.64;-88.21;30.64;-88.21;0;0;0;0;0;97;0;0;0;EG
583119;2015;6;27;27/06/2015;14:56:00;3;NC;37;0;50;0;0;0;0;35.68;-79.51;35.62;-79.44;0;0;0;0;0;37;0;0;0;EG
576928;2015;6;27;27/06/2015;15:00:00;3;NC;37;0;50;0;0;0.0005;0;363.512;-794.798;363.512;-794.798;0;0;0;0;0;33;0;0;0;EG
576929;2015;6;27;27/06/2015;15:05:00;3;NC;37;0;50;0;0;0.0006;0;363.814;-79.478;363.814;-79.478;0;0;0;0;0;33;0;0;0;EG
583120;2015;6;27;27/06/2015;15:05:00;3;NC;37;0;50;0;0;0;0;36.02;-80.39;36.02;-80.39;0;0;0;0;0;67;0;0;0;EG
574532;2015;6;27;27/06/2015;15:10:00;3;GA;13;0;55;0;0;0.008;0;33.41;-82.39;33.41;-82.39;0;0;0;0;0;189;0;0;0;EG
574533;2015;6;27;27/06/2015;15:15:00;3;GA;13;0;55;0;0;0.004;0;33.42;-82.14;33.42;-82.14;0;0;0;0;0;245;0;0;0;EG
574534;2015;6;27;27/06/2015;15:45:00;3;GA;13;0;50;0;0;0.0005;0;33.5;-82.06;33.5;-82.06;0;0;0;0;0;245;0;0;0;EG
577242;2015;6;27;27/06/2015;15:45:00;3;FL;12;0;50;0;0;0.003;0;306.495;-860.557;306.495;-860.557;0;0;0;0;0;131;0;0;0;EG
583122;2015;6;27;27/06/2015;15:46:00;3;NC;37;0;50;0;0;0;0;35.55;-79.24;35.55;-79.24;0;0;0;0;0;105;0;0;0;EG
574539;2015;6;27;27/06/2015;15:48:00;3;SC;45;0;55;0;0;0.003;0;34.02;-81.32;34.02;-81.32;0;0;0;0;0;63;0;0;0;EG
590690;2015;6;27;27/06/2015;15:55:00;3;NC;37;0;50;0;0;0;0;35.09;-80.85;35.09;-80.85;0;0;0;0;0;119;0;0;0;EG
574540;2015;6;27;27/06/2015;16:00:00;3;SC;45;0;50;0;0;0;0;34.09;-81.19;34.09;-81.19;0;0;0;0;0;63;0;0;0;EG
583123;2015;6;27;27/06/2015;16:05:00;3;NC;37;0;50;0;0;0.005;0;35.63;-79.08;35.63;-79.08;0;0;0;0;0;37;0;0;0;EG
586064;2015;6;27;27/06/2015;16:05:00;3;MD;24;0;52;0;0;0;0;39.13;-76.23;39.13;-76.23;0;0;0;0;0;29;0;0;0;EG
574542;2015;6;27;27/06/2015;16:08:00;3;SC;45;0;52;0;0;0;0;33.25;-81.65;33.25;-81.65;0;0;0;0;0;11;0;0;0;MG
574548;2015;6;27;27/06/2015;16:10:00;3;SC;45;0;50;0;0;0.002;0;34.04;-81.06;34.04;-81.06;0;0;0;0;0;79;0;0;0;EG
574541;2015;6;27;27/06/2015;16:13:00;3;SC;45;0;55;0;0;0.004;0;33.91;-81.15;33.91;-81.15;0;0;0;0;0;63;0;0;0;EG
574547;2015;6;27;27/06/2015;16:13:00;3;SC;45;0;55;0;0;0.003;0;33.97;-80.97;33.97;-80.97;0;0;0;0;0;79;0;0;0;EG
574543;2015;6;27;27/06/2015;16:14:00;3;SC;45;0;50;0;0;0.002;0;33.99;-81.27;33.99;-81.27;0;0;0;0;0;63;0;0;0;EG
574546;2015;6;27;27/06/2015;16:14:00;3;SC;45;0;50;0;0;0.003;0;34.07;-81.24;34.07;-81.24;0;0;0;0;0;63;0;0;0;EG
574549;2015;6;27;27/06/2015;16:14:00;3;SC;45;0;55;0;0;0.002;0;33.97;-81.11;33.97;-81.11;0;0;0;0;0;63;0;0;0;EG
586065;2015;6;27;27/06/2015;16:15:00;3;MD;24;0;52;0;0;0;0;392.732;-760.918;392.732;-760.918;0;0;0;0;0;29;0;0;0;EG
590338;2015;6;27;27/06/2015;16:15:00;3;SD;46;0;52;0;0;0;0;45.81;-98.81;45.81;-98.81;0;0;0;0;0;89;0;0;0;EG
591303;2015;6;27;27/06/2015;16:30:00;3;GA;13;0;50;0;0;0.008;0;328.601;-83.899;328.709;-838.911;0;0;0;0;0;207;0;0;0;EG
574544;2015;6;27;27/06/2015;16:33:00;3;SC;45;0;55;0;0;0.003;0;33.8;-80.96;33.8;-80.96;0;0;0;0;0;17;0;0;0;EG
583124;2015;6;27;27/06/2015;16:42:00;3;NC;37;0;50;0;0;0;0;35.18;-79.4;35.18;-79.4;0;0;0;0;0;125;0;0;0;EG
591305;2015;6;27;27/06/2015;16:47:00;3;GA;13;0;55;0;0;0.012;0;328.448;-838.017;329.103;-836.101;0;0;0;0;0;21;0;0;0;EG
574545;2015;6;27;27/06/2015;16:50:00;3;SC;45;0;50;0;0;0.0005;0;33.84;-80.72;33.84;-80.72;0;0;0;0;0;79;0;0;0;EG
583125;2015;6;27;27/06/2015;16:50:00;3;NC;37;0;50;0;0;0;0;35.48;-79.18;35.48;-79.18;0;0;0;0;0;105;0;0;0;EG
586066;2015;6;27;27/06/2015;16:50:00;3;MD;24;0;52;0;0;0;0;392.393;-759.255;392.393;-759.255;0;0;0;0;0;35;0;0;0;EG
586067;2015;6;27;27/06/2015;16:55:00;3;MD;24;0;52;0;0;0;0;392.515;-758.476;392.515;-758.476;0;0;0;0;0;35;0;0;0;EG
591317;2015;6;27;27/06/2015;17:00:00;3;GA;13;0;50;0;0;0.008;0;327.264;-835.256;326.629;-834.377;0;0;0;0;0;289;0;0;0;EG
576920;2015;6;27;27/06/2015;17:02:00;3;VA;51;0;50;0;0;0.0005;0;36.65;-799.834;36.65;-799.834;0;0;0;0;0;89;0;0;0;EG
576922;2015;6;27;27/06/2015;17:05:00;3;VA;51;0;50;0;0;0.01;0;36.72;-79.91;36.64;-79.83;0;0;0;0;0;89;0;0;0;EG
590341;2015;6;27;27/06/2015;17:10:00;3;SD;46;0;52;0;0;0;0;45.52;-98.59;45.52;-98.59;0;0;0;0;0;13;0;0;0;MG
574550;2015;6;27;27/06/2015;17:13:00;3;SC;45;0;50;0;0;0.002;0;33.97;-80.4;33.97;-80.4;0;0;0;0;0;85;0;0;0;EG
593797;2015;6;27;27/06/2015;17:15:00;3;OH;39;0;50;0;0;0;0;41.39;-84.13;41.39;-84.13;0;0;0;0;0;69;0;0;0;EG
591320;2015;6;27;27/06/2015;17:18:00;3;GA;13;0;50;0;0;0.006;0;328.366;-832.433;328.179;-83.079;0;0;0;0;0;319;0;0;0;EG
586068;2015;6;27;27/06/2015;17:22:00;3;DE;10;0;52;0;0;0;0;394.745;-757.027;394.745;-757.027;0;0;0;0;0;3;0;0;0;EG
574552;2015;6;27;27/06/2015;17:23:00;3;SC;45;0;55;0;0;0.048;0;33.91;-80.32;33.91;-80.32;0;0;0;0;0;85;0;0;0;EG
576921;2015;6;27;27/06/2015;17:29:00;3;VA;51;0;50;0;0;0.0005;0;367.269;-797.721;367.269;-797.721;0;0;0;0;0;89;0;0;0;EG
583132;2015;6;27;27/06/2015;17:30:00;3;NC;37;0;50;0;0;0.005;0;35.37;-78.99;35.37;-78.99;0;0;0;0;0;85;0;0;0;EG
576147;2015;6;27;27/06/2015;17:30:00;3;ND;38;0;56;0;0;0;0;47.11;-97.39;47.11;-97.39;0;0;0;0;0;17;0;0;0;EG
583134;2015;6;27;27/06/2015;17:37:00;3;NC;37;0;50;0;0;0;0;35.59;-78.6;35.4;-78.56;0;0;0;0;0;101;0;0;0;EG
574551;2015;6;27;27/06/2015;17:40:00;3;SC;45;0;50;0;0;0.002;0;33.6;-80.65;33.6;-80.65;0;0;0;0;0;17;0;0;0;EG
574553;2015;6;27;27/06/2015;17:40:00;3;SC;45;0;50;0;0;0.002;0;33.65;-80.6;33.65;-80.6;0;0;0;0;0;17;0;0;0;EG
576924;2015;6;27;27/06/2015;17:41:00;3;VA;51;0;50;0;0;0.0005;0;374.507;-792.026;374.507;-792.026;0;0;0;0;0;680;0;0;0;EG
574554;2015;6;27;27/06/2015;17:45:00;3;SC;45;0;55;0;0;0.003;0;33.6;-80.57;33.6;-80.57;0;0;0;0;0;17;0;0;0;EG
590656;2015;6;27;27/06/2015;17:45:00;3;AZ;4;0;56;0;0;0.003;0;320.845;-1.107.691;321.207;-1.108.139;0;0;0;0;0;19;0;0;0;EG
591812;2015;6;27;27/06/2015;17:47:00;3;SC;45;0;52;0;0;0.001;0;34.103;-800.316;34.103;-800.316;0;0;0;0;0;41;0;0;0;EG
591813;2015;6;27;27/06/2015;17:49:00;3;SC;45;0;52;0;0;0.001;0;341.895;-799.007;341.895;-799.007;0;0;0;0;0;41;0;0;0;EG
583135;2015;6;27;27/06/2015;17:50:00;3;NC;37;0;50;0;0;0;0;35.59;-78.65;35.59;-78.65;0;0;0;0;0;183;0;0;0;EG
591814;2015;6;27;27/06/2015;17:52:00;3;SC;45;0;52;0;0;0.001;0;341.021;-798.769;341.021;-798.769;0;0;0;0;0;41;0;0;0;EG
591846;2015;6;27;27/06/2015;17:54:00;3;SC;45;0;52;0;0;0.001;0;341.677;-798.226;341.677;-798.226;0;0;0;0;0;41;0;0;0;EG
591848;2015;6;27;27/06/2015;17:54:00;3;SC;45;0;52;0;0;0.001;0;341.677;-798.093;341.677;-798.093;0;0;0;0;0;41;0;0;0;EG
591850;2015;6;27;27/06/2015;17:57:00;3;SC;45;0;52;0;0;0.001;0;342.603;-797.974;342.603;-797.974;0;0;0;0;0;31;0;0;0;EG
591851;2015;6;27;27/06/2015;18:02:00;3;SC;45;0;52;0;0;0.001;0;34.293;-797.047;34.293;-797.047;0;0;0;0;0;31;0;0;0;EG
574555;2015;6;27;27/06/2015;18:05:00;3;SC;45;0;55;0;0;0.002;0;33.61;-80.35;33.61;-80.35;0;0;0;0;0;27;0;0;0;EG
591852;2015;6;27;27/06/2015;18:08:00;3;SC;45;0;52;0;0;0.001;0;341.875;-796.568;341.875;-796.568;0;0;0;0;0;41;0;0;0;EG
574556;2015;6;27;27/06/2015;18:10:00;3;SC;45;0;55;0;0;0.002;0;33.51;-80.41;33.51;-80.41;0;0;0;0;0;27;0;0;0;EG
583136;2015;6;27;27/06/2015;18:23:00;3;NC;37;0;50;0;0;0;0;35.56;-78.18;35.56;-78.18;0;0;0;0;0;101;0;0;0;EG
591783;2015;6;27;27/06/2015;18:24:00;3;NC;37;0;56;0;0;0.005;0;345.785;-791.496;34.579;-791.484;0;0;0;0;0;155;0;0;0;EG
591785;2015;6;27;27/06/2015;18:28:00;3;NC;37;0;56;0;0;0.005;0;345.718;-791.205;34.572;-791.201;0;0;0;0;0;155;0;0;0;EG
591786;2015;6;27;27/06/2015;18:29:00;3;NC;37;0;56;0;0;0.005;0;345.798;-791.082;345.797;-791.072;0;0;0;0;0;155;0;0;0;EG
576496;2015;6;27;27/06/2015;18:30:00;3;AZ;4;0;60;0;0;0.05;0;33.67;-111.1;33.67;-111.1;0;0;0;0;0;7;0;0;0;EG
591787;2015;6;27;27/06/2015;18:31:00;3;NC;37;0;52;0;0;0.005;0;345.659;-790.826;345.659;-790.826;0;0;0;0;0;155;0;0;0;EG
583138;2015;6;27;27/06/2015;18:38:00;3;NC;37;0;50;0;0;0;0;35.48;-78.06;35.48;-78.06;0;0;0;0;0;191;0;0;0;EG
586963;2015;6;27;27/06/2015;18:40:00;3;NV;32;0;68;0;0;0;0;38.91;-119.83;38.91;-119.83;0;0;0;0;0;5;0;0;0;MG
590342;2015;6;27;27/06/2015;18:41:00;3;SD;46;0;56;0;0;0;0;44.67;-98.55;44.67;-98.55;0;0;0;0;0;115;0;0;0;MG
591853;2015;6;27;27/06/2015;18:44:00;3;SC;45;0;52;0;0;0.001;0;342.091;-791.864;342.091;-791.864;0;0;0;0;0;67;0;0;0;EG
583139;2015;6;27;27/06/2015;18:47:00;3;NC;37;0;50;0;0;0;0;35.64;-78.01;35.64;-78.01;0;0;0;0;0;195;0;0;0;EG
